Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Herbal Essence","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105867446/herbal-essence,2.5,-1,Sport,5.9,1,80,39.7432,-105.2991
"""Is Our Children Learning?""","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105985777/is-our-children-learning,2.1,-1,Sport,5.9+,1,115,39.7432,-105.2991
"First Impressions","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749461/first-impressions,2.7,-1,Sport,5.9+,1,,39.7432,-105.2991
Footloose,"Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752602/footloose,2.1,-1,Sport,5.10a,1,,39.7432,-105.2991
Headline,"Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105757051/headline,2.8,-1,"Trad, Sport",5.10a,1,80,39.7432,-105.2991
"Persistent Vegetative State","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105764160/persistent-vegetative-state,3.1,-1,Sport,5.10a/b,1,115,39.7432,-105.2991
"The Decider","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105822639/the-decider,2.1,-1,Sport,5.10b,1,100,39.7432,-105.2991
"Busch Gardens","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105762975/busch-gardens,2.9,-1,Sport,5.10,1,100,39.7432,-105.2991
"The Naked Hedge","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105763197/the-naked-hedge,2.4,-1,Sport,5.10,1,100,39.7432,-105.2991
"Bush Administration","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105762957/bush-administration,3.0,-1,Sport,5.10b/c,1,110,39.7432,-105.2991
Misunderestimate,"Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105827433/misunderestimate,2.4,-1,Sport,5.10b/c,1,104,39.7432,-105.2991
Bonehead,"Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752005/bonehead,2.2,-1,Sport,5.10c/d,1,50,39.7432,-105.2991
"Eiffel Tower","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749182/eiffel-tower,2.4,-1,Sport,5.10d,1,80,39.7432,-105.2991
"Eiger Sanction","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752599/eiger-sanction,2.4,-1,Sport,5.10d,1,80,39.7432,-105.2991
Trouthead,"Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105761169/trouthead,2.0,-1,Sport,5.10d,1,70,39.7432,-105.2991
"The Green Zone","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105764079/the-green-zone,2.7,-1,Sport,5.11a,1,100,39.7432,-105.2991
"Tierra Del Fuego","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105763815/tierra-del-fuego,2.6,-1,Sport,5.11b,1,100,39.7432,-105.2991
"Free Up The Weed","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105764232/free-up-the-weed,2.3,-1,Sport,5.11b,1,120,39.7432,-105.2991
"Tsunami Of Charisma","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105829983/tsunami-of-charisma,3.0,-1,Sport,5.11b,1,115,39.7432,-105.2991
"Natural Selection","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748235/natural-selection,2.4,-1,Sport,5.11b,1,150,39.7432,-105.2991
"The Nordwand","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748244/the-nordwand,2.8,-1,Sport,5.11b,2,,39.7432,-105.2991
Conehead,"Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752596/conehead,2.4,-1,Sport,5.11b,1,,39.7432,-105.2991
"Radometer in the Red Zone","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751579/radometer-in-the-red-zone,2.6,-1,Sport,5.11c,1,65,39.7432,-105.2991
"Eiger Direct","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751756/eiger-direct,3.2,-1,Sport,5.11d,1,85,39.7432,-105.2991
"Tierra Del Fuego (extension)","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/113073894/tierra-del-fuego-extension,2.4,-1,Sport,5.12a,1,105,39.7432,-105.2991
"Delusions of Grandeur","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106064047/delusions-of-grandeur,2.0,-1,Sport,5.12b,1,50,39.7432,-105.2991
Too!,"Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748253/too,2.9,-1,Sport,5.12b,4,410,39.7432,-105.2991
"Stone Cold Moderate","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748894/stone-cold-moderate,2.0,-1,Sport,5.7,1,100,39.7378,-105.3196
"Pony Up","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748262/pony-up,2.1,-1,Sport,5.8,1,,39.7378,-105.3196
"Nickels and Dimes","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749458/nickels-and-dimes,2.1,-1,Sport,5.8+,1,60,39.7378,-105.3196
"Poker Face","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752698/poker-face,2.2,-1,"Sport, TR",5.8+,1,,39.7378,-105.3196
"5th of July","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748271/5th-of-july,2.9,-1,Sport,5.9,1,,39.7378,-105.3196
"Cracker Jack","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748286/cracker-jack,2.1,-1,Sport,5.9,1,80,39.7378,-105.3196
"Passing Lane","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105755146/passing-lane,1.9,-1,Sport,"5.9 PG13",1,80,39.7378,-105.3196
"Everything Rhymes with Orange","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112535700/everything-rhymes-with-orange,2.6,-1,Sport,5.9,1,85,39.7378,-105.3196
"Ace in the Hole","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748280/ace-in-the-hole,2.5,-1,Sport,5.10a,1,,39.7378,-105.3196
"Deuces Wild","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748292/deuces-wild,2.4,-1,Sport,5.10a,2,145,39.7378,-105.3196
"Via Comatose Amigo","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750139/via-comatose-amigo,2.6,-1,Sport,5.10a/b,1,125,39.7378,-105.3196
"People's Choice","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749446/peoples-choice,3.2,-1,Sport,5.10,4,,39.7378,-105.3196
Bypass,"High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105755143/bypass,2.0,-1,Sport,5.10,1,80,39.7378,-105.3196
"Ghetto Activity","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107300848/ghetto-activity,1.5,-1,Sport,5.10c,1,40,39.7378,-105.3196
"Everyday Struggle","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107559864/everyday-struggle,1.4,-1,Sport,5.10d,1,40,39.7378,-105.3196
"Slot Machine","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749452/slot-machine,2.5,-1,Sport,5.11b/c,1,85,39.7378,-105.3196
Overpass,"High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750574/overpass,2.2,-1,"Sport, TR",5.11c,1,,39.7378,-105.3196
"Wild Card","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105754891/wild-card,2.4,-1,Sport,5.11c,1,,39.7378,-105.3196
"Idiot Savant","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758491/idiot-savant,2.3,-1,Sport,5.11c,1,60,39.7378,-105.3196
"Road Kill","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748298/road-kill,2.9,-1,Sport,5.11c/d,3,,39.7378,-105.3196
Jackpot,"High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758089/jackpot,2.2,-1,Sport,5.11c/d,1,,39.7378,-105.3196
Bouncer,"High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105754888/bouncer,2.5,-1,Sport,5.11d,1,,39.7378,-105.3196
"Road Rash Roof","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750427/road-rash-roof,2.9,-1,Sport,5.12a,1,100,39.7378,-105.3196
"Hip at the Lip","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108403333/hip-at-the-lip,2.0,-1,Sport,"5.12a PG13",1,140,39.7378,-105.3196
"Ghetto Head","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111304895/ghetto-head,1.6,-1,Sport,5.12-,1,40,39.7378,-105.3196
"Head Up Activity","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112485378/head-up-activity,1.0,-1,Sport,5.12-,1,50,39.7378,-105.3196
"Head Up Dirty","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107294783/head-up-dirty,3.0,-1,Sport,5.12,1,40,39.7378,-105.3196
"Power Play","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108234213/power-play,2.0,-1,"Trad, Sport","5.12 PG13",1,140,39.7378,-105.3196
"Full House","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105754885/full-house,2.0,-1,Sport,5.12b/c,1,,39.7378,-105.3196
"Indirect Savant","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107342969/indirect-savant,2.5,-1,Sport,5.12c,1,60,39.7378,-105.3196
"Road Warrior","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750430/road-warrior,2.7,-1,Sport,5.12c/d,1,85,39.7378,-105.3196
"The Savage","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110691620/the-savage,3.3,-1,Sport,5.12d,1,80,39.7378,-105.3196
Notorious,"High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108071567/notorious,2.7,-1,Sport,5.12d,1,40,39.7378,-105.3196
"The Put In","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751879/the-put-in,2.0,-1,Sport,5.7+,1,,39.7373,-105.3189
"Clear Water Revival","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108286897/clear-water-revival,2.0,-1,Sport,5.9,1,115,39.7373,-105.3189
"Water Sports","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108286856/water-sports,2.0,-1,Sport,5.9+,1,120,39.7373,-105.3189
"Right To Laugh","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751417/right-to-laugh,2.0,-1,Sport,5.9+,1,,39.7373,-105.3189
"Muddy Waters","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750508/muddy-waters,2.4,-1,Sport,5.10a,1,,39.7373,-105.3189
"The River Mild","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748322/the-river-mild,2.9,-1,"Sport, TR",5.10c,1,,39.7373,-105.3189
"Grilled Trout","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748328/grilled-trout,2.4,-1,"Sport, TR",5.10c,1,,39.7373,-105.3189
"Old Man River","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750511/old-man-river,2.4,-1,Sport,5.10c,1,,39.7373,-105.3189
"Flood Control","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751912/flood-control,2.1,-1,Sport,5.10c,1,,39.7373,-105.3189
"River Walk","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108286752/river-walk,2.5,-1,"Trad, Sport",5.10+,3,225,39.7373,-105.3189
"Bottom Side Down","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748307/bottom-side-down,2.6,-1,"Sport, TR",5.10c/d,1,,39.7373,-105.3189
"River Grill","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751909/river-grill,2.9,-1,Sport,5.10d,1,,39.7373,-105.3189
"Take Me to the River","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748355/take-me-to-the-river,2.2,-1,"Sport, TR",5.11a,1,,39.7373,-105.3189
"Water Sports Direct Start","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108759963/water-sports-direct-start,0.8,-1,Sport,"5.11- PG13",1,110,39.7373,-105.3189
Overflow,"River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751927/overflow,2.1,-1,Sport,5.11b,1,,39.7373,-105.3189
"Human Rites","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751378/human-rites,2.0,-1,Sport,5.11,1,,39.7373,-105.3189
"River Jam","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105932127/river-jam,2.8,-1,Sport,5.11c,1,100,39.7373,-105.3189
"Goin' Fishin'","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/110857872/goin-fishin,2.0,-1,Sport,5.11+,1,100,39.7373,-105.3189
Splash,"River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749620/splash,2.5,-1,Sport,5.11c/d,1,70,39.7373,-105.3189
"White Water","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748337/white-water,3.4,-1,Sport,5.12a,1,,39.7373,-105.3189
"Adventure Kayak Trundle","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748346/adventure-kayak-trundle,3.5,-1,Sport,5.12a,1,,39.7373,-105.3189
"Right to Life","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751423/right-to-life,2.0,-1,Sport,5.12a,1,,39.7373,-105.3189
"Float Trip","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751885/float-trip,1.5,-1,Sport,5.12a,1,,39.7373,-105.3189
"River Dance","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748349/river-dance,3.3,-1,Sport,5.12b,1,,39.7373,-105.3189
"Viagra Falls","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750211/viagra-falls,3.0,-1,Sport,5.12b/c,1,,39.7373,-105.3189
"The River Wild","River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750790/the-river-wild,3.0,-1,Sport,5.12c,1,,39.7373,-105.3189
Slacker,"River Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751384/slacker,2.7,-1,Sport,5.12c/d,1,,39.7373,-105.3189
Centerfold,"Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105756814/centerfold,2.4,-1,Sport,5.10a,2,,39.7388,-105.3222
"Pretty Woman","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106274771/pretty-woman,2.8,-1,Sport,5.10a,1,95,39.7388,-105.3222
"Hot Stuff","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749551/hot-stuff,2.9,-1,Sport,5.10,1,135,39.7388,-105.3222
"Leftover Stuff","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105762381/leftover-stuff,2.3,-1,Sport,5.10,1,110,39.7388,-105.3222
"Little Kitten","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105760011/little-kitten,2.3,-1,Sport,5.10b/c,1,80,39.7388,-105.3222
Vixen,"Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748403/vixen,2.3,-1,Sport,5.10c,1,,39.7388,-105.3222
Recovery,"Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748409/recovery,2.4,-1,Sport,5.10c,1,,39.7388,-105.3222
Foxy,"Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105753520/foxy,2.4,-1,Sport,5.10d,1,,39.7388,-105.3222
"Reefer Madness","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748397/reefer-madness,3.1,-1,Sport,5.11a,1,,39.7388,-105.3222
Curvaceous,"Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750487/curvaceous,3.6,-1,Sport,5.11b,1,100,39.7388,-105.3222
"Stone Free","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750490/stone-free,1.9,-1,"Sport, TR","5.11 R",1,,39.7388,-105.3222
"Porn Queen","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105760008/porn-queen,2.4,-1,Sport,5.11b/c,1,100,39.7388,-105.3222
"Casual Stone","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750493/casual-stone,1.8,-1,Sport,"5.11c R",1,,39.7388,-105.3222
"Hey Good Lookin'","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750208/hey-good-lookin,2.9,-1,Sport,5.11d,1,140,39.7388,-105.3222
"Wet Dream","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748415/wet-dream,3.6,-1,Sport,5.12a,1,105,39.7388,-105.3222
"Ten-Digit Dialing","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748421/ten-digit-dialing,3.6,-1,Sport,5.12c,1,,39.7388,-105.3222
Y2K,"Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749797/y2k,3.0,-1,Sport,5.12c,1,,39.7388,-105.3222
"Sweet Thing","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758083/sweet-thing,1.6,-1,Sport,5.12c,1,,39.7388,-105.3222
"Goin' The Distance","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752188/goin-the-distance,2.0,-1,Sport,5.12d,1,,39.7388,-105.3222
Slinky,"Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106465205/slinky,2.3,-1,Sport,5.12d,1,,39.7388,-105.3222
"Slender Babe","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106465216/slender-babe,1.7,-1,Sport,5.12d,1,,39.7388,-105.3222
Mirthmobile,"Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748457/mirthmobile,2.6,-1,"Sport, TR",5.10a,1,40,39.73929,-105.41527
"Killer Pillar","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748469/killer-pillar,2.2,-1,"Sport, TR",5.10b,1,40,39.73929,-105.41527
Halle-Bop,"Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748463/halle-bop,1.9,-1,"Sport, TR",5.10d,1,40,39.73929,-105.41527
"Relative To Standing","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106633355/relative-to-standing,1.9,-1,Sport,5.11-,1,45,39.73929,-105.41527
"Groan Up","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750376/groan-up,1.4,-1,Sport,5.11c,1,50,39.73929,-105.41527
Mildage,"Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105762819/mildage,2.4,-1,Sport,5.11+,1,40,39.73929,-105.41527
"Suburban Cowgirls","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751459/suburban-cowgirls,1.6,-1,Sport,"5.11d R",1,,39.73929,-105.41527
"City Slickers","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748475/city-slickers,2.4,-1,Sport,5.12a,1,,39.73929,-105.41527
"Breakfast Club","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750151/breakfast-club,1.8,-1,Sport,5.12a,1,,39.73929,-105.41527
Hangman,"Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750133/hangman,2.5,-1,Sport,5.12b,1,40,39.73929,-105.41527
"Moving Out","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750136/moving-out,2.8,-1,Sport,5.12b,1,50,39.73929,-105.41527
"Suspended Sentence","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751462/suspended-sentence,2.3,-1,Sport,5.12b,1,,39.73929,-105.41527
"Sucking My Will to Live","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748481/sucking-my-will-to-live,3.5,-1,Sport,5.12c,1,,39.73929,-105.41527
"Flying Cowboys","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750148/flying-cowboys,2.8,-1,Sport,5.12d,1,,39.73929,-105.41527
"Inner Gorilla","Primo Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107103744/inner-gorilla,2.9,-1,Sport,5.12d,1,45,39.73929,-105.41527
Grizabella,"The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748861/grizabella,2.2,-1,Sport,5.7,1,95,39.7428,-105.4043
Skimbleshanks,"The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749530/skimbleshanks,3.0,-1,Sport,5.8-,1,130,39.7428,-105.4043
"Mr. Mistoffeles","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752509/mr-mistoffeles,2.6,-1,Sport,5.9,1,,39.7428,-105.4043
"Thinning the Herd","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112826302/thinning-the-herd,1.7,-1,Sport,5.9,1,40,39.7428,-105.4043
"Crystal Cat","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111688326/crystal-cat,2.6,-1,Sport,5.9+,1,120,39.7428,-105.4043
MacCavity,"The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752512/maccavity,2.6,-1,Sport,5.9+,1,125,39.7428,-105.4043
"Old Deuteronomy","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749185/old-deuteronomy,2.7,-1,Sport,5.10a,1,100,39.7428,-105.4043
Mungajerry,"The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752506/mungajerry,2.3,-1,Sport,5.10a,1,100,39.7428,-105.4043
"Summer Fling","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/111691354/summer-fling,2.5,-1,Sport,5.10a,1,120,39.7428,-105.4043
"Nasty Kat","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112825509/nasty-kat,2.2,-1,Sport,5.10a,1,60,39.7428,-105.4043
"Overflow Direct","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112826254/overflow-direct,2.4,-1,Sport,5.10a,1,40,39.7428,-105.4043
"Jellicle Cats","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751141/jellicle-cats,2.6,-1,Sport,5.10a/b,1,140,39.7428,-105.4043
"Rumple Teaser","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749188/rumple-teaser,2.6,-1,Sport,5.10b,1,100,39.7428,-105.4043
Gus,"The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752515/gus,2.6,-1,Sport,5.10b,1,90,39.7428,-105.4043
"Rum Tum Tugger","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758086/rum-tum-tugger,2.6,-1,Sport,5.11b/c,1,,39.7428,-105.4043
"The Pussy","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/112511007/the-pussy,2.7,-1,Sport,5.11d,1,85,39.7428,-105.4043
"Kitty's Back","The Catslab > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/120247845/kittys-back,1.5,-1,Sport,5.12d,1,150,39.7428,-105.4043
Halloween,"Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105760932/halloween,1.8,-1,Sport,5.8,1,40,39.7407,-105.32832
"Monkey Wrench","Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749014/monkey-wrench,2.0,-1,Sport,5.11c,1,40,39.7407,-105.32832
"Hazardous Waste","Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749002/hazardous-waste,2.2,-1,Sport,5.11d,1,40,39.7407,-105.32832
"Power Trip","Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749005/power-trip,3.0,-1,Sport,5.12a,1,40,39.7407,-105.32832
"Anarchy in the UK - Left variation start","Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/119651555/anarchy-in-the-uk-left-variation-start,2.3,-1,Sport,5.12a,1,,39.7407,-105.32832
"Above All Authority","Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/108172447/above-all-authority,1.8,-1,Sport,5.12a,1,20,39.7407,-105.32832
"Anarchy in the UK","Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749008/anarchy-in-the-uk,2.5,-1,Sport,5.12b,1,40,39.7407,-105.32832
"Anarchy Rules","Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749011/anarchy-rules,3.0,-1,Sport,5.12b,1,40,39.7407,-105.32832
"Question Authority","Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750904/question-authority,1.8,-1,Sport,5.12b,1,,39.7407,-105.32832
Anatomic,"Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749017/anatomic,3.1,-1,Sport,5.12c,1,,39.7407,-105.32832
Presto,"Anarchy Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105750895/presto,2.7,-1,Sport,5.12c,1,,39.7407,-105.32832
